name	path	emotion
m04_ang_31	/groups/gac50538/wav/m04/ang/m04_ang_31.wav	ang
m13_joy_07_glt	/groups/gac50538/arhmm/m13/joy/m13_joy_07_glt.wav	joy
m27_neu_25_glt	/groups/gac50538/arhmm/m27/neu/m27_neu_25_glt.wav	neu
f22_joy_07_spc	/groups/gac50538/arhmm/f22/joy/f22_joy_07_spc.wav	joy
f22_sad_23_spc	/groups/gac50538/arhmm/f22/sad/f22_sad_23_spc.wav	sad
f08_sad_24_glt	/groups/gac50538/arhmm/f08/sad/f08_sad_24_glt.wav	sad
m27_ang_26_glt	/groups/gac50538/arhmm/m27/ang/m27_ang_26_glt.wav	ang
m13_sad_04	/groups/gac50538/wav/m13/sad/m13_sad_04.wav	sad
m37_ang_04_glt	/groups/gac50538/arhmm/m37/ang/m37_ang_04_glt.wav	ang
f31_sad_37_glt	/groups/gac50538/arhmm/f31/sad/f31_sad_37_glt.wav	sad
m39_joy_30_glt	/groups/gac50538/arhmm/m39/joy/m39_joy_30_glt.wav	joy
m26_sad_29_spc	/groups/gac50538/arhmm/m26/sad/m26_sad_29_spc.wav	sad
m10_ang_37_spc	/groups/gac50538/arhmm/m10/ang/m10_ang_37_spc.wav	ang
f12_joy_26_spc	/groups/gac50538/arhmm/f12/joy/f12_joy_26_spc.wav	joy
m07_neu_02_glt	/groups/gac50538/arhmm/m07/neu/m07_neu_02_glt.wav	neu
m27_sad_11_glt	/groups/gac50538/arhmm/m27/sad/m27_sad_11_glt.wav	sad
f05_sad_17_glt	/groups/gac50538/arhmm/f05/sad/f05_sad_17_glt.wav	sad
f32_joy_05	/groups/gac50538/wav/f32/joy/f32_joy_05.wav	joy
f43_ang_33_glt	/groups/gac50538/arhmm/f43/ang/f43_ang_33_glt.wav	ang
m21_ang_31_spc	/groups/gac50538/arhmm/m21/ang/m21_ang_31_spc.wav	ang
f43_neu_22_spc	/groups/gac50538/arhmm/f43/neu/f43_neu_22_spc.wav	neu
m09_sad_04	/groups/gac50538/wav/m09/sad/m09_sad_04.wav	sad
m38_joy_19_spc	/groups/gac50538/arhmm/m38/joy/m38_joy_19_spc.wav	joy
m06_joy_31	/groups/gac50538/wav/m06/joy/m06_joy_31.wav	joy
m24_sad_34	/groups/gac50538/wav/m24/sad/m24_sad_34.wav	sad
m23_joy_33	/groups/gac50538/wav/m23/joy/m23_joy_33.wav	joy
m44_joy_21_glt	/groups/gac50538/arhmm/m44/joy/m44_joy_21_glt.wav	joy
m03_ang_18_glt	/groups/gac50538/arhmm/m03/ang/m03_ang_18_glt.wav	ang
f12_ang_10_glt	/groups/gac50538/arhmm/f12/ang/f12_ang_10_glt.wav	ang
m13_neu_39	/groups/gac50538/wav/m13/neu/m13_neu_39.wav	neu
m16_joy_39_glt	/groups/gac50538/arhmm/m16/joy/m16_joy_39_glt.wav	joy
f03_joy_37	/groups/gac50538/wav/f03/joy/f03_joy_37.wav	joy
f30_neu_35_spc	/groups/gac50538/arhmm/f30/neu/f30_neu_35_spc.wav	neu
f06_neu_04_spc	/groups/gac50538/arhmm/f06/neu/f06_neu_04_spc.wav	neu
f09_joy_14	/groups/gac50538/wav/f09/joy/f09_joy_14.wav	joy
m26_joy_06	/groups/gac50538/wav/m26/joy/m26_joy_06.wav	joy
f17_ang_23_spc	/groups/gac50538/arhmm/f17/ang/f17_ang_23_spc.wav	ang
f30_ang_12_glt	/groups/gac50538/arhmm/f30/ang/f30_ang_12_glt.wav	ang
m38_ang_14_spc	/groups/gac50538/arhmm/m38/ang/m38_ang_14_spc.wav	ang
m33_sad_30	/groups/gac50538/wav/m33/sad/m33_sad_30.wav	sad
m29_joy_17_glt	/groups/gac50538/arhmm/m29/joy/m29_joy_17_glt.wav	joy
m32_joy_35_glt	/groups/gac50538/arhmm/m32/joy/m32_joy_35_glt.wav	joy
m37_sad_30_spc	/groups/gac50538/arhmm/m37/sad/m37_sad_30_spc.wav	sad
f23_joy_25_spc	/groups/gac50538/arhmm/f23/joy/f23_joy_25_spc.wav	joy
m15_joy_39_spc	/groups/gac50538/arhmm/m15/joy/m15_joy_39_spc.wav	joy
m05_ang_14	/groups/gac50538/wav/m05/ang/m05_ang_14.wav	ang
f26_joy_37_spc	/groups/gac50538/arhmm/f26/joy/f26_joy_37_spc.wav	joy
f45_ang_12	/groups/gac50538/wav/f45/ang/f45_ang_12.wav	ang
f06_joy_32_glt	/groups/gac50538/arhmm/f06/joy/f06_joy_32_glt.wav	joy
m02_sad_06_glt	/groups/gac50538/arhmm/m02/sad/m02_sad_06_glt.wav	sad
f17_sad_14	/groups/gac50538/wav/f17/sad/f17_sad_14.wav	sad
m31_joy_06_glt	/groups/gac50538/arhmm/m31/joy/m31_joy_06_glt.wav	joy
m41_ang_33	/groups/gac50538/wav/m41/ang/m41_ang_33.wav	ang
m42_joy_31	/groups/gac50538/wav/m42/joy/m42_joy_31.wav	joy
f11_joy_40_spc	/groups/gac50538/arhmm/f11/joy/f11_joy_40_spc.wav	joy
m03_joy_13_spc	/groups/gac50538/arhmm/m03/joy/m03_joy_13_spc.wav	joy
m34_neu_17_spc	/groups/gac50538/arhmm/m34/neu/m34_neu_17_spc.wav	neu
f35_joy_02_glt	/groups/gac50538/arhmm/f35/joy/f35_joy_02_glt.wav	joy
m16_neu_28	/groups/gac50538/wav/m16/neu/m16_neu_28.wav	neu
m19_ang_13	/groups/gac50538/wav/m19/ang/m19_ang_13.wav	ang
m14_joy_28	/groups/gac50538/wav/m14/joy/m14_joy_28.wav	joy
f10_neu_11_glt	/groups/gac50538/arhmm/f10/neu/f10_neu_11_glt.wav	neu
m12_neu_34	/groups/gac50538/wav/m12/neu/m12_neu_34.wav	neu
f30_joy_21_glt	/groups/gac50538/arhmm/f30/joy/f30_joy_21_glt.wav	joy
m23_joy_10_spc	/groups/gac50538/arhmm/m23/joy/m23_joy_10_spc.wav	joy
m04_ang_15_spc	/groups/gac50538/arhmm/m04/ang/m04_ang_15_spc.wav	ang
m25_sad_31_spc	/groups/gac50538/arhmm/m25/sad/m25_sad_31_spc.wav	sad
f43_sad_30	/groups/gac50538/wav/f43/sad/f43_sad_30.wav	sad
f11_ang_21_spc	/groups/gac50538/arhmm/f11/ang/f11_ang_21_spc.wav	ang
f41_ang_34	/groups/gac50538/wav/f41/ang/f41_ang_34.wav	ang
f20_sad_16	/groups/gac50538/wav/f20/sad/f20_sad_16.wav	sad
m07_joy_08_glt	/groups/gac50538/arhmm/m07/joy/m07_joy_08_glt.wav	joy
m19_sad_09	/groups/gac50538/wav/m19/sad/m19_sad_09.wav	sad
f07_neu_13_spc	/groups/gac50538/arhmm/f07/neu/f07_neu_13_spc.wav	neu
f12_joy_24_glt	/groups/gac50538/arhmm/f12/joy/f12_joy_24_glt.wav	joy
m34_ang_03	/groups/gac50538/wav/m34/ang/m34_ang_03.wav	ang
m45_sad_05	/groups/gac50538/wav/m45/sad/m45_sad_05.wav	sad
m26_neu_05_spc	/groups/gac50538/arhmm/m26/neu/m26_neu_05_spc.wav	neu
f22_neu_05_spc	/groups/gac50538/arhmm/f22/neu/f22_neu_05_spc.wav	neu
f33_sad_09_glt	/groups/gac50538/arhmm/f33/sad/f33_sad_09_glt.wav	sad
f13_joy_14_spc	/groups/gac50538/arhmm/f13/joy/f13_joy_14_spc.wav	joy
f39_sad_01	/groups/gac50538/wav/f39/sad/f39_sad_01.wav	sad
m39_neu_15	/groups/gac50538/wav/m39/neu/m39_neu_15.wav	neu
m07_ang_31	/groups/gac50538/wav/m07/ang/m07_ang_31.wav	ang
m14_sad_38_spc	/groups/gac50538/arhmm/m14/sad/m14_sad_38_spc.wav	sad
m42_joy_29_spc	/groups/gac50538/arhmm/m42/joy/m42_joy_29_spc.wav	joy
m27_joy_08_spc	/groups/gac50538/arhmm/m27/joy/m27_joy_08_spc.wav	joy
f11_sad_36_spc	/groups/gac50538/arhmm/f11/sad/f11_sad_36_spc.wav	sad
m29_ang_17_spc	/groups/gac50538/arhmm/m29/ang/m29_ang_17_spc.wav	ang
m25_ang_38_spc	/groups/gac50538/arhmm/m25/ang/m25_ang_38_spc.wav	ang
m28_sad_30	/groups/gac50538/wav/m28/sad/m28_sad_30.wav	sad
m02_ang_40_glt	/groups/gac50538/arhmm/m02/ang/m02_ang_40_glt.wav	ang
m33_sad_32_spc	/groups/gac50538/arhmm/m33/sad/m33_sad_32_spc.wav	sad
f31_neu_40_spc	/groups/gac50538/arhmm/f31/neu/f31_neu_40_spc.wav	neu
m32_ang_35_spc	/groups/gac50538/arhmm/m32/ang/m32_ang_35_spc.wav	ang
f05_sad_27_spc	/groups/gac50538/arhmm/f05/sad/f05_sad_27_spc.wav	sad
m42_neu_05_glt	/groups/gac50538/arhmm/m42/neu/m42_neu_05_glt.wav	neu
f10_neu_14_glt	/groups/gac50538/arhmm/f10/neu/f10_neu_14_glt.wav	neu
m10_neu_12	/groups/gac50538/wav/m10/neu/m10_neu_12.wav	neu
m25_joy_22_glt	/groups/gac50538/arhmm/m25/joy/m25_joy_22_glt.wav	joy
m13_neu_37_glt	/groups/gac50538/arhmm/m13/neu/m13_neu_37_glt.wav	neu
f20_neu_30_glt	/groups/gac50538/arhmm/f20/neu/f20_neu_30_glt.wav	neu
m28_neu_27_glt	/groups/gac50538/arhmm/m28/neu/m28_neu_27_glt.wav	neu
f13_sad_10_glt	/groups/gac50538/arhmm/f13/sad/f13_sad_10_glt.wav	sad
m24_ang_08_glt	/groups/gac50538/arhmm/m24/ang/m24_ang_08_glt.wav	ang
f16_sad_25	/groups/gac50538/wav/f16/sad/f16_sad_25.wav	sad
f21_sad_24	/groups/gac50538/wav/f21/sad/f21_sad_24.wav	sad
m30_sad_33_spc	/groups/gac50538/arhmm/m30/sad/m30_sad_33_spc.wav	sad
m09_neu_16_glt	/groups/gac50538/arhmm/m09/neu/m09_neu_16_glt.wav	neu
f45_neu_09	/groups/gac50538/wav/f45/neu/f45_neu_09.wav	neu
f07_joy_08_glt	/groups/gac50538/arhmm/f07/joy/f07_joy_08_glt.wav	joy
m02_neu_38	/groups/gac50538/wav/m02/neu/m02_neu_38.wav	neu
m06_joy_04	/groups/gac50538/wav/m06/joy/m06_joy_04.wav	joy
f43_ang_22_glt	/groups/gac50538/arhmm/f43/ang/f43_ang_22_glt.wav	ang
f15_joy_05_glt	/groups/gac50538/arhmm/f15/joy/f15_joy_05_glt.wav	joy
f21_joy_11_spc	/groups/gac50538/arhmm/f21/joy/f21_joy_11_spc.wav	joy
m18_ang_25	/groups/gac50538/wav/m18/ang/m18_ang_25.wav	ang
m31_joy_06_spc	/groups/gac50538/arhmm/m31/joy/m31_joy_06_spc.wav	joy
f04_ang_13	/groups/gac50538/wav/f04/ang/f04_ang_13.wav	ang
m43_joy_17_spc	/groups/gac50538/arhmm/m43/joy/m43_joy_17_spc.wav	joy
f25_joy_34	/groups/gac50538/wav/f25/joy/f25_joy_34.wav	joy
f32_joy_17_glt	/groups/gac50538/arhmm/f32/joy/f32_joy_17_glt.wav	joy
m12_ang_04_spc	/groups/gac50538/arhmm/m12/ang/m12_ang_04_spc.wav	ang
f14_neu_28_spc	/groups/gac50538/arhmm/f14/neu/f14_neu_28_spc.wav	neu
m18_sad_12	/groups/gac50538/wav/m18/sad/m18_sad_12.wav	sad
f03_neu_37_spc	/groups/gac50538/arhmm/f03/neu/f03_neu_37_spc.wav	neu
m41_sad_07	/groups/gac50538/wav/m41/sad/m41_sad_07.wav	sad
m32_ang_27_spc	/groups/gac50538/arhmm/m32/ang/m32_ang_27_spc.wav	ang
m38_ang_25	/groups/gac50538/wav/m38/ang/m38_ang_25.wav	ang
m05_neu_03_spc	/groups/gac50538/arhmm/m05/neu/m05_neu_03_spc.wav	neu
m11_sad_02_glt	/groups/gac50538/arhmm/m11/sad/m11_sad_02_glt.wav	sad
f17_neu_40_spc	/groups/gac50538/arhmm/f17/neu/f17_neu_40_spc.wav	neu
m43_ang_08_spc	/groups/gac50538/arhmm/m43/ang/m43_ang_08_spc.wav	ang
m11_ang_12	/groups/gac50538/wav/m11/ang/m11_ang_12.wav	ang
m44_joy_31	/groups/gac50538/wav/m44/joy/m44_joy_31.wav	joy
f30_neu_14_spc	/groups/gac50538/arhmm/f30/neu/f30_neu_14_spc.wav	neu
m09_neu_03	/groups/gac50538/wav/m09/neu/m09_neu_03.wav	neu
m17_sad_18_glt	/groups/gac50538/arhmm/m17/sad/m17_sad_18_glt.wav	sad
m42_joy_09_glt	/groups/gac50538/arhmm/m42/joy/m42_joy_09_glt.wav	joy
m03_ang_16_spc	/groups/gac50538/arhmm/m03/ang/m03_ang_16_spc.wav	ang
m32_neu_23_spc	/groups/gac50538/arhmm/m32/neu/m32_neu_23_spc.wav	neu
m36_ang_35_spc	/groups/gac50538/arhmm/m36/ang/m36_ang_35_spc.wav	ang
m02_neu_34	/groups/gac50538/wav/m02/neu/m02_neu_34.wav	neu
m22_neu_13_spc	/groups/gac50538/arhmm/m22/neu/m22_neu_13_spc.wav	neu
m26_sad_13	/groups/gac50538/wav/m26/sad/m26_sad_13.wav	sad
f41_neu_29_glt	/groups/gac50538/arhmm/f41/neu/f41_neu_29_glt.wav	neu
f09_neu_20_glt	/groups/gac50538/arhmm/f09/neu/f09_neu_20_glt.wav	neu
m01_neu_25_glt	/groups/gac50538/arhmm/m01/neu/m01_neu_25_glt.wav	neu
m24_neu_11_spc	/groups/gac50538/arhmm/m24/neu/m24_neu_11_spc.wav	neu
m44_ang_21	/groups/gac50538/wav/m44/ang/m44_ang_21.wav	ang
m13_neu_15_spc	/groups/gac50538/arhmm/m13/neu/m13_neu_15_spc.wav	neu
f23_sad_19_spc	/groups/gac50538/arhmm/f23/sad/f23_sad_19_spc.wav	sad
f04_ang_32_glt	/groups/gac50538/arhmm/f04/ang/f04_ang_32_glt.wav	ang
f30_joy_20_spc	/groups/gac50538/arhmm/f30/joy/f30_joy_20_spc.wav	joy
m31_joy_28_spc	/groups/gac50538/arhmm/m31/joy/m31_joy_28_spc.wav	joy
f39_joy_29_glt	/groups/gac50538/arhmm/f39/joy/f39_joy_29_glt.wav	joy
m43_neu_31	/groups/gac50538/wav/m43/neu/m43_neu_31.wav	neu
m45_joy_23_glt	/groups/gac50538/arhmm/m45/joy/m45_joy_23_glt.wav	joy
m16_ang_18_spc	/groups/gac50538/arhmm/m16/ang/m16_ang_18_spc.wav	ang
m41_ang_33_spc	/groups/gac50538/arhmm/m41/ang/m41_ang_33_spc.wav	ang
m01_neu_06	/groups/gac50538/wav/m01/neu/m01_neu_06.wav	neu
f24_ang_28_glt	/groups/gac50538/arhmm/f24/ang/f24_ang_28_glt.wav	ang
f17_sad_08_spc	/groups/gac50538/arhmm/f17/sad/f17_sad_08_spc.wav	sad
f30_neu_16	/groups/gac50538/wav/f30/neu/f30_neu_16.wav	neu
m33_ang_34	/groups/gac50538/wav/m33/ang/m33_ang_34.wav	ang
f07_joy_18_glt	/groups/gac50538/arhmm/f07/joy/f07_joy_18_glt.wav	joy
f19_sad_28	/groups/gac50538/wav/f19/sad/f19_sad_28.wav	sad
m37_ang_22	/groups/gac50538/wav/m37/ang/m37_ang_22.wav	ang
m14_sad_21_spc	/groups/gac50538/arhmm/m14/sad/m14_sad_21_spc.wav	sad
m25_neu_35_glt	/groups/gac50538/arhmm/m25/neu/m25_neu_35_glt.wav	neu
f23_neu_03_glt	/groups/gac50538/arhmm/f23/neu/f23_neu_03_glt.wav	neu
m17_ang_09_glt	/groups/gac50538/arhmm/m17/ang/m17_ang_09_glt.wav	ang
m41_ang_19_spc	/groups/gac50538/arhmm/m41/ang/m41_ang_19_spc.wav	ang
m16_ang_29_glt	/groups/gac50538/arhmm/m16/ang/m16_ang_29_glt.wav	ang
m08_joy_07_spc	/groups/gac50538/arhmm/m08/joy/m08_joy_07_spc.wav	joy
m37_ang_01_spc	/groups/gac50538/arhmm/m37/ang/m37_ang_01_spc.wav	ang
m12_neu_37_glt	/groups/gac50538/arhmm/m12/neu/m12_neu_37_glt.wav	neu
m44_sad_01_spc	/groups/gac50538/arhmm/m44/sad/m44_sad_01_spc.wav	sad
m27_sad_13	/groups/gac50538/wav/m27/sad/m27_sad_13.wav	sad
f23_neu_16_glt	/groups/gac50538/arhmm/f23/neu/f23_neu_16_glt.wav	neu
f45_ang_02_glt	/groups/gac50538/arhmm/f45/ang/f45_ang_02_glt.wav	ang
m07_sad_40	/groups/gac50538/wav/m07/sad/m07_sad_40.wav	sad
m30_ang_34	/groups/gac50538/wav/m30/ang/m30_ang_34.wav	ang
f24_ang_04	/groups/gac50538/wav/f24/ang/f24_ang_04.wav	ang
f10_neu_22	/groups/gac50538/wav/f10/neu/f10_neu_22.wav	neu
f44_neu_17_glt	/groups/gac50538/arhmm/f44/neu/f44_neu_17_glt.wav	neu
f31_neu_03	/groups/gac50538/wav/f31/neu/f31_neu_03.wav	neu
m22_ang_28_spc	/groups/gac50538/arhmm/m22/ang/m22_ang_28_spc.wav	ang
m28_sad_25	/groups/gac50538/wav/m28/sad/m28_sad_25.wav	sad
f13_neu_14_glt	/groups/gac50538/arhmm/f13/neu/f13_neu_14_glt.wav	neu
m27_sad_24	/groups/gac50538/wav/m27/sad/m27_sad_24.wav	sad
f07_ang_31	/groups/gac50538/wav/f07/ang/f07_ang_31.wav	ang
m15_ang_39	/groups/gac50538/wav/m15/ang/m15_ang_39.wav	ang
m11_ang_28_glt	/groups/gac50538/arhmm/m11/ang/m11_ang_28_glt.wav	ang
f19_neu_33	/groups/gac50538/wav/f19/neu/f19_neu_33.wav	neu
m02_neu_19_glt	/groups/gac50538/arhmm/m02/neu/m02_neu_19_glt.wav	neu
f33_neu_11_spc	/groups/gac50538/arhmm/f33/neu/f33_neu_11_spc.wav	neu
f22_joy_37	/groups/gac50538/wav/f22/joy/f22_joy_37.wav	joy
m42_joy_22_spc	/groups/gac50538/arhmm/m42/joy/m42_joy_22_spc.wav	joy
f31_neu_28_glt	/groups/gac50538/arhmm/f31/neu/f31_neu_28_glt.wav	neu
f39_joy_28_glt	/groups/gac50538/arhmm/f39/joy/f39_joy_28_glt.wav	joy
f23_sad_17_glt	/groups/gac50538/arhmm/f23/sad/f23_sad_17_glt.wav	sad
f21_neu_11_spc	/groups/gac50538/arhmm/f21/neu/f21_neu_11_spc.wav	neu
f11_ang_33_glt	/groups/gac50538/arhmm/f11/ang/f11_ang_33_glt.wav	ang
m41_neu_32_glt	/groups/gac50538/arhmm/m41/neu/m41_neu_32_glt.wav	neu
f18_ang_32	/groups/gac50538/wav/f18/ang/f18_ang_32.wav	ang
m36_neu_13_spc	/groups/gac50538/arhmm/m36/neu/m36_neu_13_spc.wav	neu
f09_sad_18_glt	/groups/gac50538/arhmm/f09/sad/f09_sad_18_glt.wav	sad
f25_joy_15_glt	/groups/gac50538/arhmm/f25/joy/f25_joy_15_glt.wav	joy
m45_joy_26	/groups/gac50538/wav/m45/joy/m45_joy_26.wav	joy
f09_joy_11_spc	/groups/gac50538/arhmm/f09/joy/f09_joy_11_spc.wav	joy
m19_joy_06	/groups/gac50538/wav/m19/joy/m19_joy_06.wav	joy
f19_sad_37	/groups/gac50538/wav/f19/sad/f19_sad_37.wav	sad
f08_joy_27_spc	/groups/gac50538/arhmm/f08/joy/f08_joy_27_spc.wav	joy
m39_sad_14_spc	/groups/gac50538/arhmm/m39/sad/m39_sad_14_spc.wav	sad
m34_neu_31	/groups/gac50538/wav/m34/neu/m34_neu_31.wav	neu
f18_joy_19_spc	/groups/gac50538/arhmm/f18/joy/f18_joy_19_spc.wav	joy
m35_ang_01_spc	/groups/gac50538/arhmm/m35/ang/m35_ang_01_spc.wav	ang
m39_sad_02_glt	/groups/gac50538/arhmm/m39/sad/m39_sad_02_glt.wav	sad
f36_joy_03	/groups/gac50538/wav/f36/joy/f36_joy_03.wav	joy
f34_neu_12_glt	/groups/gac50538/arhmm/f34/neu/f34_neu_12_glt.wav	neu
m19_ang_38	/groups/gac50538/wav/m19/ang/m19_ang_38.wav	ang
m07_joy_28_glt	/groups/gac50538/arhmm/m07/joy/m07_joy_28_glt.wav	joy
m42_sad_23	/groups/gac50538/wav/m42/sad/m42_sad_23.wav	sad
m34_joy_25_spc	/groups/gac50538/arhmm/m34/joy/m34_joy_25_spc.wav	joy
f08_ang_26_glt	/groups/gac50538/arhmm/f08/ang/f08_ang_26_glt.wav	ang
f34_neu_21_glt	/groups/gac50538/arhmm/f34/neu/f34_neu_21_glt.wav	neu
m14_joy_22	/groups/gac50538/wav/m14/joy/m14_joy_22.wav	joy
m21_neu_29	/groups/gac50538/wav/m21/neu/m21_neu_29.wav	neu
f39_joy_21_glt	/groups/gac50538/arhmm/f39/joy/f39_joy_21_glt.wav	joy
m37_sad_25	/groups/gac50538/wav/m37/sad/m37_sad_25.wav	sad
f26_ang_01	/groups/gac50538/wav/f26/ang/f26_ang_01.wav	ang
f40_sad_16	/groups/gac50538/wav/f40/sad/f40_sad_16.wav	sad
m32_joy_35_spc	/groups/gac50538/arhmm/m32/joy/m32_joy_35_spc.wav	joy
f05_joy_24_glt	/groups/gac50538/arhmm/f05/joy/f05_joy_24_glt.wav	joy
m34_sad_24	/groups/gac50538/wav/m34/sad/m34_sad_24.wav	sad
m08_neu_01_spc	/groups/gac50538/arhmm/m08/neu/m08_neu_01_spc.wav	neu
f44_sad_16_spc	/groups/gac50538/arhmm/f44/sad/f44_sad_16_spc.wav	sad
m28_ang_02_glt	/groups/gac50538/arhmm/m28/ang/m28_ang_02_glt.wav	ang
f02_sad_06_glt	/groups/gac50538/arhmm/f02/sad/f02_sad_06_glt.wav	sad
m04_sad_27	/groups/gac50538/wav/m04/sad/m04_sad_27.wav	sad
f02_joy_20_glt	/groups/gac50538/arhmm/f02/joy/f02_joy_20_glt.wav	joy
f10_ang_16_glt	/groups/gac50538/arhmm/f10/ang/f10_ang_16_glt.wav	ang
f05_joy_35	/groups/gac50538/wav/f05/joy/f05_joy_35.wav	joy
m06_neu_39_spc	/groups/gac50538/arhmm/m06/neu/m06_neu_39_spc.wav	neu
m28_ang_14	/groups/gac50538/wav/m28/ang/m28_ang_14.wav	ang
m34_sad_23_spc	/groups/gac50538/arhmm/m34/sad/m34_sad_23_spc.wav	sad
f44_neu_13_glt	/groups/gac50538/arhmm/f44/neu/f44_neu_13_glt.wav	neu
m09_neu_39	/groups/gac50538/wav/m09/neu/m09_neu_39.wav	neu
m44_sad_09_spc	/groups/gac50538/arhmm/m44/sad/m44_sad_09_spc.wav	sad
f32_joy_06	/groups/gac50538/wav/f32/joy/f32_joy_06.wav	joy
f33_sad_21	/groups/gac50538/wav/f33/sad/f33_sad_21.wav	sad
f11_neu_05	/groups/gac50538/wav/f11/neu/f11_neu_05.wav	neu
m44_ang_39_glt	/groups/gac50538/arhmm/m44/ang/m44_ang_39_glt.wav	ang
f37_ang_31	/groups/gac50538/wav/f37/ang/f37_ang_31.wav	ang
m19_neu_12_glt	/groups/gac50538/arhmm/m19/neu/m19_neu_12_glt.wav	neu
m24_neu_15_spc	/groups/gac50538/arhmm/m24/neu/m24_neu_15_spc.wav	neu
m05_sad_04_glt	/groups/gac50538/arhmm/m05/sad/m05_sad_04_glt.wav	sad
m38_ang_22	/groups/gac50538/wav/m38/ang/m38_ang_22.wav	ang
f43_neu_01_spc	/groups/gac50538/arhmm/f43/neu/f43_neu_01_spc.wav	neu
m07_joy_31_spc	/groups/gac50538/arhmm/m07/joy/m07_joy_31_spc.wav	joy
m08_sad_07_spc	/groups/gac50538/arhmm/m08/sad/m08_sad_07_spc.wav	sad
f03_sad_38_glt	/groups/gac50538/arhmm/f03/sad/f03_sad_38_glt.wav	sad
f34_sad_20	/groups/gac50538/wav/f34/sad/f34_sad_20.wav	sad
m15_neu_20	/groups/gac50538/wav/m15/neu/m15_neu_20.wav	neu
f43_neu_13_glt	/groups/gac50538/arhmm/f43/neu/f43_neu_13_glt.wav	neu
f42_sad_34	/groups/gac50538/wav/f42/sad/f42_sad_34.wav	sad
m36_neu_08_glt	/groups/gac50538/arhmm/m36/neu/m36_neu_08_glt.wav	neu
m34_sad_01_spc	/groups/gac50538/arhmm/m34/sad/m34_sad_01_spc.wav	sad
m07_sad_20_glt	/groups/gac50538/arhmm/m07/sad/m07_sad_20_glt.wav	sad
f17_joy_12_glt	/groups/gac50538/arhmm/f17/joy/f17_joy_12_glt.wav	joy
m17_ang_12_glt	/groups/gac50538/arhmm/m17/ang/m17_ang_12_glt.wav	ang
f16_ang_34	/groups/gac50538/wav/f16/ang/f16_ang_34.wav	ang
f21_ang_06_spc	/groups/gac50538/arhmm/f21/ang/f21_ang_06_spc.wav	ang
f22_sad_32_glt	/groups/gac50538/arhmm/f22/sad/f22_sad_32_glt.wav	sad
f13_ang_18	/groups/gac50538/wav/f13/ang/f13_ang_18.wav	ang
f12_sad_05_spc	/groups/gac50538/arhmm/f12/sad/f12_sad_05_spc.wav	sad
m01_joy_01	/groups/gac50538/wav/m01/joy/m01_joy_01.wav	joy
f40_neu_39_spc	/groups/gac50538/arhmm/f40/neu/f40_neu_39_spc.wav	neu
f08_ang_23_spc	/groups/gac50538/arhmm/f08/ang/f08_ang_23_spc.wav	ang
f43_sad_11_spc	/groups/gac50538/arhmm/f43/sad/f43_sad_11_spc.wav	sad
m06_neu_37	/groups/gac50538/wav/m06/neu/m06_neu_37.wav	neu
m10_sad_04_spc	/groups/gac50538/arhmm/m10/sad/m10_sad_04_spc.wav	sad
m31_neu_14_spc	/groups/gac50538/arhmm/m31/neu/m31_neu_14_spc.wav	neu
m19_neu_04_glt	/groups/gac50538/arhmm/m19/neu/m19_neu_04_glt.wav	neu
m09_joy_11_glt	/groups/gac50538/arhmm/m09/joy/m09_joy_11_glt.wav	joy
f44_sad_03_spc	/groups/gac50538/arhmm/f44/sad/f44_sad_03_spc.wav	sad
f06_sad_18_spc	/groups/gac50538/arhmm/f06/sad/f06_sad_18_spc.wav	sad
m42_sad_28_glt	/groups/gac50538/arhmm/m42/sad/m42_sad_28_glt.wav	sad
m28_ang_31	/groups/gac50538/wav/m28/ang/m28_ang_31.wav	ang
f13_ang_27	/groups/gac50538/wav/f13/ang/f13_ang_27.wav	ang
f40_ang_01_spc	/groups/gac50538/arhmm/f40/ang/f40_ang_01_spc.wav	ang
m10_sad_35_spc	/groups/gac50538/arhmm/m10/sad/m10_sad_35_spc.wav	sad
f34_joy_27_spc	/groups/gac50538/arhmm/f34/joy/f34_joy_27_spc.wav	joy
f10_sad_32_glt	/groups/gac50538/arhmm/f10/sad/f10_sad_32_glt.wav	sad
f23_sad_36_spc	/groups/gac50538/arhmm/f23/sad/f23_sad_36_spc.wav	sad
f15_ang_24_spc	/groups/gac50538/arhmm/f15/ang/f15_ang_24_spc.wav	ang
f43_joy_32_spc	/groups/gac50538/arhmm/f43/joy/f43_joy_32_spc.wav	joy
f32_neu_03_glt	/groups/gac50538/arhmm/f32/neu/f32_neu_03_glt.wav	neu
f15_sad_27_glt	/groups/gac50538/arhmm/f15/sad/f15_sad_27_glt.wav	sad
m01_sad_17_spc	/groups/gac50538/arhmm/m01/sad/m01_sad_17_spc.wav	sad
m02_sad_06	/groups/gac50538/wav/m02/sad/m02_sad_06.wav	sad
f21_sad_26_glt	/groups/gac50538/arhmm/f21/sad/f21_sad_26_glt.wav	sad
m04_neu_01_spc	/groups/gac50538/arhmm/m04/neu/m04_neu_01_spc.wav	neu
m12_joy_10_glt	/groups/gac50538/arhmm/m12/joy/m12_joy_10_glt.wav	joy
m14_ang_13_spc	/groups/gac50538/arhmm/m14/ang/m14_ang_13_spc.wav	ang
m39_neu_26_glt	/groups/gac50538/arhmm/m39/neu/m39_neu_26_glt.wav	neu
m10_joy_12_spc	/groups/gac50538/arhmm/m10/joy/m10_joy_12_spc.wav	joy
